,feature1,date,psi_co,psi_o3,psi_no2,psi_so2,psi_pm10,total_psi,year_month,year,month,feature2,day
1721,17,1393-06-29,30.59,59.2,22.43,41.46,102,102,1393-06,1393,6,2337,29
1722,8,1393-06-30,28.21,74.2,23.52,47.64,115.4,115.42,1393-06,1393,6,2338,30
1723,8,1393-06-31,17.93,40.8,12,17.36,84.6,84.57,1393-06,1393,6,2339,31
1998,1,1393-07-01,17.69,97.5,9.85,65.03,72.3,97.5,1393-07,1393,7,2340,1
1999,14,1393-07-02,12.9,70.8,11.59,45,83.5,83.54,1393-07,1393,7,2341,2
2000,14,1393-07-03,32.98,83.3,15.41,52.63,90,90,1393-07,1393,7,2342,3
2001,3,1393-07-04,23.89,44.2,13.11,41.34,116.5,116.46,1393-07,1393,7,2343,4
2002,8,1393-07-05,6.02,56.7,9.81,53.1,117.1,117.08,1393-07,1393,7,2344,5
2003,13,1393-07-06,1.7,101,4.6,57.03,80.2,211.25,1393-07,1393,7,2345,6
2005,19,1393-07-08,4,38.7,14.07,42.54,111.5,111.46,1393-07,1393,7,2347,8
2006,15,1393-07-09,9.74,60.8,17.02,20.49,138.5,138.54,1393-07,1393,7,2348,9
2007,12,1393-07-10,14.83,91.7,19.41,25.07,91.9,91.88,1393-07,1393,7,2349,10
2008,6,1393-07-11,12.83,44.2,12.57,34.72,74.8,74.79,1393-07,1393,7,2350,11
2009,14,1393-07-12,13.32,85.8,18.41,27.78,94.8,94.79,1393-07,1393,7,2351,12
2010,4,1393-07-13,13.32,88.3,19.51,49.79,78.5,88.33,1393-07,1393,7,2352,13
2011,13,1393-07-14,18.2,99.2,11.08,41.11,89.8,99.17,1393-07,1393,7,2353,14
2012,9,1393-07-15,9.64,35.7,11.44,17.01,103.1,103.13,1393-07,1393,7,2354,15
2013,6,1393-07-16,14.35,31.4,15.38,21.22,71.3,71.25,1393-07,1393,7,2355,16
2014,18,1393-07-17,19.76,37.5,17.91,30.97,84,83.96,1393-07,1393,7,2356,17
2015,11,1393-07-18,46.27,63,11.63,40.16,84,83.96,1393-07,1393,7,2357,18
2016,14,1393-07-19,22.99,37.5,10.77,23.65,97.3,97.29,1393-07,1393,7,2358,19
2017,17,1393-07-20,22.92,35.7,9.99,26.45,84.6,84.58,1393-07,1393,7,2359,20
2018,18,1393-07-21,21.53,31.4,11.38,17.83,108.1,108.13,1393-07,1393,7,2360,21
2019,16,1393-07-22,29.08,24,14.42,17.2,357.3,357.29,1393-07,1393,7,2361,22
2020,24,1393-07-23,17.62,26.6,13.52,15.86,67.1,67.08,1393-07,1393,7,2362,23
2021,15,1393-07-24,16.15,27.6,12.59,10.76,114.8,114.79,1393-07,1393,7,2363,24
2022,7,1393-07-25,17.66,26.6,10.67,10.48,51.7,51.67,1393-07,1393,7,2364,25
2023,20,1393-07-26,19.7,35.6,14.26,11.47,59.4,59.38,1393-07,1393,7,2365,26
2024,16,1393-07-27,27.83,40,17.25,34.18,74.4,74.38,1393-07,1393,7,2366,27
2025,29,1393-07-28,17.9,29,12.39,47.17,596.3,596.25,1393-07,1393,7,2367,28
2026,8,1393-07-29,17.59,27.7,8.8,6.89,77.3,77.29,1393-07,1393,7,2368,29
2027,13,1393-07-30,17.8,37.2,13.77,14.21,69.6,69.58,1393-07,1393,7,2369,30
2300,20,1393-08-01,6.87,22.8,4.92,16.92,51.3,51.3,1393-08,1393,8,2370,1
2301,6,1393-08-02,12.48,22.6,4.61,21.53,60.7,60.7,1393-08,1393,8,2371,2
2302,18,1393-08-03,6.7,24.9,4.62,24.87,77,77,1393-08,1393,8,2372,3
2303,10,1393-08-04,5.98,21.7,4.45,21.54,75,75,1393-08,1393,8,2373,4
2304,28,1393-08-05,6.09,24,4,20,75,75,1393-08,1393,8,2374,5
2305,18,1393-08-06,11,34.8,4.71,19.64,77,77,1393-08,1393,8,2375,6
2306,15,1393-08-07,4.33,32.5,4.63,23.47,67,67,1393-08,1393,8,2376,7
2307,19,1393-08-08,4.55,30,4.16,22.64,59.2,59.2,1393-08,1393,8,2377,8
2308,11,1393-08-09,1.65,35,4,15.83,67.8,67.8,1393-08,1393,8,2378,9
2309,15,1393-08-10,7.35,51,3.87,16.74,67.9,67.9,1393-08,1393,8,2379,10
2310,10,1393-08-11,14.81,35,3.9,25.35,70.4,70.4,1393-08,1393,8,2380,11
2311,12,1393-08-12,6.92,40,4.47,26.81,59.4,59.4,1393-08,1393,8,2381,12
2312,9,1393-08-13,2.33,44,4.11,20.69,46.2,46.2,1393-08,1393,8,2382,13
2313,15,1393-08-14,5.62,31,4.5,18,45,45,1393-08,1393,8,2383,14
2314,20,1393-08-15,3.35,31.9,4.78,15.83,43.1,43.1,1393-08,1393,8,2384,15
2315,3,1393-08-16,9.34,40,4.83,19.31,60.4,60.4,1393-08,1393,8,2385,16
2316,13,1393-08-17,13.76,36.7,6.32,35,71.4,71.4,1393-08,1393,8,2386,17
2317,24,1393-08-18,4.96,37.5,5.9,26.6,60.2,60.2,1393-08,1393,8,2387,18
2318,11,1393-08-19,5.6,46.7,5.89,28.54,65,65,1393-08,1393,8,2388,19
2319,14,1393-08-20,6.72,45.9,6.15,19.13,66.5,66.5,1393-08,1393,8,2389,20
2320,21,1393-08-21,8.33,51.7,7.52,24.79,89.3,89.3,1393-08,1393,8,2390,21
2321,13,1393-08-22,29.94,57.6,7.42,41.39,89.8,89.8,1393-08,1393,8,2391,22
2322,9,1393-08-23,25,64.6,5.78,52.29,98.4,98.4,1393-08,1393,8,2392,23
2323,21,1393-08-24,18.79,59.2,3.91,54.38,85,85,1393-08,1393,8,2393,24
2324,19,1393-08-25,13.41,48.3,4.25,54.14,77.8,77.8,1393-08,1393,8,2394,25
2325,9,1393-08-26,3.37,40.8,5.17,34.79,60.4,60.4,1393-08,1393,8,2395,26
2326,24,1393-08-27,5.85,35,4.49,10.83,42.4,42.4,1393-08,1393,8,2396,27
2327,9,1393-08-28,2.97,35,4.83,12.57,52.4,52.4,1393-08,1393,8,2397,28
2328,10,1393-08-29,4.84,36,4,10.14,64.7,64.7,1393-08,1393,8,2398,29
2329,6,1393-08-30,3.3,25.8,5,14,56,56,1393-08,1393,8,2399,30
2602,21,1393-09-01,27.5,40.8,15.49,31.88,67.4,67.38,1393-09,1393,9,2400,1
2603,10,1393-09-02,20.13,29.2,13.46,17.64,72.6,72.61,1393-09,1393,9,2401,2
2604,17,1393-09-03,23.19,20,14.58,27.08,83.4,83.42,1393-09,1393,9,2402,3
2605,15,1393-09-04,23.05,15.8,11.99,8.47,34.1,34.09,1393-09,1393,9,2403,4
2606,14,1393-09-05,21.98,14.2,8.77,1.3,55.9,,1393-09,1393,9,2404,5
2607,14,1393-09-06,25.36,15.8,13.59,12.43,70.7,70.65,1393-09,1393,9,2405,6
2608,8,1393-09-07,14.89,20,11.89,10.35,60.2,60.24,1393-09,1393,9,2406,7
2609,18,1393-09-08,16.44,20.8,10.19,8.41,52.8,52.83,1393-09,1393,9,2407,8
2610,11,1393-09-09,26.81,20,12.36,16.67,65.4,65.42,1393-09,1393,9,2408,9
2611,10,1393-09-10,22.01,19.2,15.73,16.67,75,75,1393-09,1393,9,2409,10
2612,13,1393-09-11,19.77,22.5,16.25,15.91,68,67.95,1393-09,1393,9,2410,11
2613,10,1393-09-12,28.01,20,14.21,20,60.4,60.38,1393-09,1393,9,2411,12
2614,8,1393-09-13,20.9,18.3,12.65,17.64,77.5,77.5,1393-09,1393,9,2412,13
2615,20,1393-09-14,32.97,19.2,2,3.1,44,,1393-09,1393,9,2413,14
2616,26,1393-09-15,25.68,20,17.27,26.18,79.1,79.12,1393-09,1393,9,2414,15
2617,22,1393-09-16,27.35,20,18.01,27.57,77.6,77.6,1393-09,1393,9,2415,16
2618,21,1393-09-17,43.79,20.8,19.65,31.81,85,85,1393-09,1393,9,2416,17
2619,31,1393-09-18,62.41,22.5,24.5,52.02,106.5,106.46,1393-09,1393,9,2417,18
2620,16,1393-09-19,41.15,16.7,26.16,52.82,113.2,113.23,1393-09,1393,9,2418,19
2621,24,1393-09-20,18.52,20.8,13.72,22.64,76.1,76.14,1393-09,1393,9,2419,20
2622,28,1393-09-21,22.52,23.3,11.63,10.76,67.3,67.29,1393-09,1393,9,2420,21
2623,15,1393-09-22,43.97,25.8,21.06,51.4,86.9,86.93,1393-09,1393,9,2421,22
2624,53,1393-09-23,32.34,23.3,20.56,52.19,84.7,84.69,1393-09,1393,9,2422,23
2625,22,1393-09-24,24.95,22.5,16.28,41.67,73.1,73.13,1393-09,1393,9,2423,24
2626,20,1393-09-25,19.3,29.2,15.86,17.22,59.2,59.17,1393-09,1393,9,2424,25
2627,28,1393-09-26,14.49,46.7,11.96,11.81,61.2,61.19,1393-09,1393,9,2425,26
2628,20,1393-09-27,20.91,16.7,11.46,8.75,71.5,71.46,1393-09,1393,9,2426,27
2629,23,1393-09-28,21.8,14.2,14.7,13.96,68.2,68.21,1393-09,1393,9,2427,28
2630,31,1393-09-29,22.84,28.3,16.04,54.5,79,78.98,1393-09,1393,9,2428,29
2631,31,1393-09-30,15.04,23.3,1,1.2,34,,1393-09,1393,9,2429,30
2904,35,1393-10-01,2.17,31,11,6,76,76,1393-10,1393,10,2430,1
2905,18,1393-10-02,7,47,12,8,68,68,1393-10,1393,10,2431,2
2906,37,1393-10-03,5,22,13.57,12,65,65,1393-10,1393,10,2432,3
2907,20,1393-10-04,3,21,10.53,6,56,56,1393-10,1393,10,2433,4
2908,19,1393-10-05,6,27,12.99,9,66,66,1393-10,1393,10,2434,5
2909,39,1393-10-06,13,16,17.63,22,87,87,1393-10,1393,10,2435,6
2910,28,1393-10-07,9,8,23.23,47,101,101,1393-10,1393,10,2436,7
2911,35,1393-10-08,5,83,14,22,84,84,1393-10,1393,10,2437,8
2912,36,1393-10-09,3,24,28.68,15,74,74,1393-10,1393,10,2438,9
2913,22,1393-10-10,5,15,37.95,14,77,77,1393-10,1393,10,2439,10
2914,25,1393-10-11,10,15,46.56,20,78,78,1393-10,1393,10,2440,11
2915,18,1393-10-12,13.45,16,52.11,29,84,84,1393-10,1393,10,2441,12
2916,42,1393-10-13,13,19,63.64,49,103,103,1393-10,1393,10,2442,13
2917,47,1393-10-14,5,44,54,34,88,88,1393-10,1393,10,2443,14
2918,24,1393-10-15,3,41,29.69,14,73,73,1393-10,1393,10,2444,15
2919,44,1393-10-16,11.41,45,42.95,26,72,72,1393-10,1393,10,2445,16
2920,24,1393-10-17,3,50,43.33,13,123,123,1393-10,1393,10,2446,17
2921,33,1393-10-18,3,42,31.39,9.44,197,197,1393-10,1393,10,2447,18
2922,21,1393-10-19,5.14,47,27.07,9,84,84,1393-10,1393,10,2448,19
2923,29,1393-10-20,7,38,39.47,16,79,79,1393-10,1393,10,2449,20
2924,16,1393-10-21,2,45,32.07,6.39,82,82,1393-10,1393,10,2450,21
2925,11,1393-10-22,3,42,27.69,7.43,80,80,1393-10,1393,10,2451,22
2926,12,1393-10-23,4,40,29.67,7.15,62,62,1393-10,1393,10,2452,23
2927,15,1393-10-24,3,44,32.78,9.65,63,63,1393-10,1393,10,2453,24
2928,13,1393-10-25,4,39,43,16.46,64,64,1393-10,1393,10,2454,25
2929,16,1393-10-26,2.5,42,30,8.33,53,53,1393-10,1393,10,2455,26
2930,20,1393-10-27,2,50,26,8,62,62,1393-10,1393,10,2456,27
2931,17,1393-10-28,1.4,41,25,7,84,84,1393-10,1393,10,2457,28
2932,30,1393-10-29,3.17,42,30,9,75,75,1393-10,1393,10,2458,29
2933,16,1393-10-30,3.37,43,32,11,87,87,1393-10,1393,10,2459,30
3206,25,1393-11-01,27.53,53.3,44.45,20.95,88.4,88.44,1393-11,1393,11,2460,1
3207,18,1393-11-02,37.03,61.7,56.4,35.94,97.7,97.71,1393-11,1393,11,2461,2
3208,21,1393-11-03,32.73,81.7,63.09,55.45,106.1,106.13,1393-11,1393,11,2462,3
3209,30,1393-11-04,53.11,76.7,70.2,55.11,117.5,117.5,1393-11,1393,11,2463,4
3210,29,1393-11-05,78,69.2,85.83,54.88,152.9,152.89,1393-11,1393,11,2464,5
3211,28,1393-11-06,49.45,50.8,63.56,54.31,103.1,103.14,1393-11,1393,11,2465,6
3212,25,1393-11-07,23,56.7,39.85,55.17,148.5,148.53,1393-11,1393,11,2466,7
3213,17,1393-11-08,22.01,54.2,35.91,65.3,121.6,121.57,1393-11,1393,11,2467,8
3214,21,1393-11-09,15.9,53.3,26.47,71.23,3025.8,3025.83,1393-11,1393,11,2468,9
3215,23,1393-11-10,12.4,48.3,21.51,39.38,701.8,701.83,1393-11,1393,11,2469,10
3216,18,1393-11-11,19.43,47.5,30.99,14.72,101.6,101.63,1393-11,1393,11,2470,11
3217,14,1393-11-12,17.94,46.7,24.69,12.92,72.2,72.19,1393-11,1393,11,2471,12
3218,27,1393-11-13,24.75,51.7,29.9,14.58,74.4,74.35,1393-11,1393,11,2472,13
3219,36,1393-11-14,29.54,55.8,50.48,50.3,99.3,99.33,1393-11,1393,11,2473,14
3220,14,1393-11-15,23.14,59.2,36.28,66.11,404.2,404.21,1393-11,1393,11,2474,15
3221,26,1393-11-16,20.54,56.7,36.46,12.29,93.2,93.19,1393-11,1393,11,2475,16
3222,26,1393-11-17,19.3,58.3,24.33,16.32,74.2,74.19,1393-11,1393,11,2476,17
3223,32,1393-11-18,31.87,53.3,33.83,38.13,78.6,78.56,1393-11,1393,11,2477,18
3224,23,1393-11-19,14.65,44.2,26.03,54.07,3032,3321.88,1393-11,1393,11,2478,19
3225,11,1393-11-20,22.23,54.2,23.25,12.08,477.6,477.62,1393-11,1393,11,2479,20
3226,31,1393-11-21,13.22,42.5,20.45,42.22,2407.1,2407.13,1393-11,1393,11,2480,21
3227,13,1393-11-22,14.49,43.3,12.19,23.54,3043.9,3043.88,1393-11,1393,11,2481,22
3228,36,1393-11-23,17.18,44.2,20.45,12.92,770.4,770.38,1393-11,1393,11,2482,23
3229,23,1393-11-24,18.84,48.3,20.08,8.82,311.9,311.93,1393-11,1393,11,2483,24
3230,29,1393-11-25,22.55,36.7,25.22,12.64,435.7,435.67,1393-11,1393,11,2484,25
3231,21,1393-11-26,24.86,42.5,25.17,13.61,498.8,498.77,1393-11,1393,11,2485,26
3232,29,1393-11-27,24.49,36.7,28.84,16.18,140.9,140.85,1393-11,1393,11,2486,27
3233,34,1393-11-28,19.01,45,28.67,33.54,181,180.96,1393-11,1393,11,2487,28
3234,19,1393-11-29,19.95,36.7,23.72,7.71,59.8,59.83,1393-11,1393,11,2488,29
3235,27,1393-11-30,26.7,40.8,30.99,7.01,74.1,74.15,1393-11,1393,11,2489,30
3236,0,1393-11-31,1.5,20.8,28.57,5,60,,1393-11,1393,11,2490,31
3507,11,1393-12-01,15.87,41.7,19.68,3.24,49.5,49.54,1393-12,1393,12,2491,1
3508,28,1393-12-02,17.25,45,24.7,9.86,449.1,449.13,1393-12,1393,12,2492,2
3509,15,1393-12-03,16.77,42.5,24.01,5.14,169.1,169.08,1393-12,1393,12,2493,3
3510,27,1393-12-04,23.13,43.3,37.2,18.33,83.4,83.38,1393-12,1393,12,2494,4
3511,13,1393-12-05,25.21,50.8,29.12,7.99,72.9,72.88,1393-12,1393,12,2495,5
3512,23,1393-12-06,41.31,51.7,48.45,23.19,108.8,108.83,1393-12,1393,12,2496,6
3513,16,1393-12-07,16.03,47.5,29.35,14.24,89.3,89.25,1393-12,1393,12,2497,7
3514,13,1393-12-08,19.9,51.7,22.22,5.76,62.7,62.69,1393-12,1393,12,2498,8
3515,11,1393-12-09,39.61,50,47.6,31.18,94.8,94.79,1393-12,1393,12,2499,9
3516,17,1393-12-10,28.94,72.5,50.02,34.03,103.4,103.38,1393-12,1393,12,2500,10
3517,40,1393-12-11,20.84,68.3,39.95,23.4,112.9,112.92,1393-12,1393,12,2501,11
3518,21,1393-12-12,27.74,49.2,34.9,17.92,90.2,90.21,1393-12,1393,12,2502,12
3519,28,1393-12-13,42.12,50,39.48,23.47,120.6,120.63,1393-12,1393,12,2503,13
3520,45,1393-12-14,16.65,43.3,20.39,11.81,78.2,78.17,1393-12,1393,12,2504,14
3521,23,1393-12-15,15.57,48.3,18.45,10,62.4,62.35,1393-12,1393,12,2505,15
3522,34,1393-12-16,21.74,45,28.5,18.96,72.7,72.7,1393-12,1393,12,2506,16
3523,31,1393-12-17,47.08,53.3,45.49,35.97,101.9,101.94,1393-12,1393,12,2507,17
3524,21,1393-12-18,19.76,34.2,38.71,36.04,75.6,75.56,1393-12,1393,12,2508,18
3525,18,1393-12-19,17.23,45.8,22.7,15,76.5,76.5,1393-12,1393,12,2509,19
3526,25,1393-12-20,29.3,52.5,31.4,11.58,71,71.02,1393-12,1393,12,2510,20
3527,19,1393-12-21,24.25,53.3,33.2,31.04,72.4,72.44,1393-12,1393,12,2511,21
3528,17,1393-12-22,27.76,58.3,36.31,48.54,44,,1393-12,1393,12,2512,22
3529,20,1393-12-23,28.33,67.5,36.02,38.96,34,,1393-12,1393,12,2513,23
3530,7,1393-12-24,27.87,61.7,33.27,34.72,56,,1393-12,1393,12,2514,24
3531,16,1393-12-25,30.57,60.8,32.52,52,90.2,90.15,1393-12,1393,12,2515,25
3532,24,1393-12-26,23.67,60,26.66,47.36,80.5,80.54,1393-12,1393,12,2516,26
3533,24,1393-12-27,23.87,31.7,29.26,12.85,57.5,57.52,1393-12,1393,12,2517,27
3534,21,1393-12-28,25.24,40,26.07,36.81,76.6,76.56,1393-12,1393,12,2518,28
3535,26,1393-12-29,27.45,42.5,23.66,36.05,144.7,144.71,1393-12,1393,12,2519,29
3536,0,1393-12-30,1.78,3,4,1.3,45,,1393-12,1393,12,2520,30
3537,0,1393-12-31,2.7,7.9,3,1.4,54,,1393-12,1393,12,2521,31
186,47,1394-01-01,15.71,56.7,17.95,23.48,87.3,87.25,1394-01,1394,1,2522,1
187,11,1394-01-02,9.45,41.7,13.77,10.21,52.4,52.35,1394-01,1394,1,2523,2
188,14,1394-01-03,16.48,58.3,25.1,23.61,112.3,112.33,1394-01,1394,1,2524,3
189,14,1394-01-04,24,61.7,23.57,7.2,89.6,89.56,1394-01,1394,1,2525,4
190,21,1394-01-05,20.44,48.3,36.57,12.92,78.1,78.15,1394-01,1394,1,2526,5
191,29,1394-01-06,24.52,70,38.33,26.04,95.7,95.69,1394-01,1394,1,2527,6
192,15,1394-01-07,22.27,65,28.04,13.77,87.8,87.75,1394-01,1394,1,2528,7
193,16,1394-01-08,25.2,59.2,33.66,11.81,79.4,79.35,1394-01,1394,1,2529,8
194,12,1394-01-09,29,42.5,44.64,13.75,88.8,88.79,1394-01,1394,1,2530,9
195,32,1394-01-10,19.36,59.2,28.61,18.82,89.3,89.33,1394-01,1394,1,2531,10
196,19,1394-01-11,15.03,50.8,21.61,7.78,85.6,85.63,1394-01,1394,1,2532,11
197,26,1394-01-12,14.1,48.3,25.11,12.22,80.5,80.5,1394-01,1394,1,2533,12
198,18,1394-01-13,8.57,56.7,9.74,10.28,53.3,56.67,1394-01,1394,1,2534,13
199,5,1394-01-14,11.75,54.2,13.84,14.03,51,54.17,1394-01,1394,1,2535,14
200,17,1394-01-15,21.92,61.7,31.15,21.6,68.9,68.94,1394-01,1394,1,2536,15
201,30,1394-01-16,15.15,53.3,24.94,16.74,72.9,72.9,1394-01,1394,1,2537,16
202,23,1394-01-17,16.32,50.8,19.91,13.4,55.4,55.35,1394-01,1394,1,2538,17
203,16,1394-01-18,15.75,58.3,25.37,13.19,56.8,58.33,1394-01,1394,1,2539,18
204,22,1394-01-19,30.04,55.8,30.16,15.56,68.3,68.25,1394-01,1394,1,2540,19
205,20,1394-01-20,23.78,58.3,36.93,1.2,89.6,,1394-01,1394,1,2541,20
206,21,1394-01-21,13.31,51.7,20.75,1.4,145.8,,1394-01,1394,1,2542,21
207,35,1394-01-22,17.64,38.3,22.87,1.3,358.8,,1394-01,1394,1,2543,22
208,24,1394-01-23,23.56,40,24.67,22.97,314.5,314.46,1394-01,1394,1,2544,23
209,17,1394-01-24,12.99,52.5,17.63,8.54,133.2,133.17,1394-01,1394,1,2545,24
210,14,1394-01-25,13.39,57.5,19.5,11.88,76.5,76.48,1394-01,1394,1,2546,25
211,13,1394-01-26,23.2,48.3,29.79,13.68,78.3,78.31,1394-01,1394,1,2547,26
212,10,1394-01-27,37,43.3,30.91,51.61,182.7,182.71,1394-01,1394,1,2548,27
213,18,1394-01-28,10.63,45.8,17.83,6.03,181,180.98,1394-01,1394,1,2549,28
214,19,1394-01-29,13.57,51.7,16.25,9.86,98.5,98.52,1394-01,1394,1,2550,29
215,14,1394-01-30,23.3,55.8,21.41,15.14,107.4,107.38,1394-01,1394,1,2551,30
216,24,1394-01-31,21.05,47.5,32.11,17.5,96.2,96.21,1394-01,1394,1,2552,31
485,18,1394-02-01,27.67,57.5,39.81,31.52,106,106.04,1394-02,1394,2,2553,1
486,15,1394-02-02,18.34,60.8,34.41,14.6,159.4,159.35,1394-02,1394,2,2554,2
487,21,1394-02-03,23.2,50,33.27,38.13,143.6,143.58,1394-02,1394,2,2555,3
488,25,1394-02-04,10.48,48.3,15.6,33.03,433,432.99,1394-02,1394,2,2556,4
489,30,1394-02-05,12.54,47.5,14.88,9.51,125.4,125.35,1394-02,1394,2,2557,5
490,26,1394-02-06,15.14,54.2,19.74,11.74,68.3,68.31,1394-02,1394,2,2558,6
491,23,1394-02-07,18.09,50,24.8,14.79,75.9,75.94,1394-02,1394,2,2559,7
492,30,1394-02-08,28.5,45,29.29,16.6,141,141.02,1394-02,1394,2,2560,8
493,29,1394-02-09,17.95,49.2,29.76,18.19,139,139,1394-02,1394,2,2561,9
494,20,1394-02-10,29.03,52.5,28.88,15.97,110.8,110.81,1394-02,1394,2,2562,10
495,13,1394-02-11,17.76,67.5,32.66,52.25,107.6,107.58,1394-02,1394,2,2563,11
496,14,1394-02-12,19.44,67.5,33.29,57.86,115.3,115.31,1394-02,1394,2,2564,12
497,26,1394-02-13,43.76,44.2,41.69,44.72,117.5,117.48,1394-02,1394,2,2565,13
498,38,1394-02-14,49.63,40,43.53,45.49,112.3,112.33,1394-02,1394,2,2566,14
499,8,1394-02-15,19.45,47.5,25.52,58.65,92.3,92.29,1394-02,1394,2,2567,15
500,25,1394-02-16,19.18,48.3,25.27,20.76,102.2,102.17,1394-02,1394,2,2568,16
